Comments,Replies
2000만 ,2000만 
2천만 두개재,2천만 두개재
2000만!!!!!,2000만!!!!!
데뷔시에 2천만 가나?,데뷔시에 2천만 가나?
"2000만
 ","2000만
 "
2천만 킹애!,2천만 킹애!
곧 2000만을 향해 달려가고있는 리와이드 대박이다...,곧 2000만을 향해 달려가고있는 리와이드 대박이다...
"리와인드 2000만 축하드립니다!!
 화이테ㅔㅇ에에엥","리와인드 2000만 축하드립니다!!
 화이테ㅔㅇ에에엥"
2000만ㅊㅊ,2000만ㅊㅊ
2000만 축하드립니다 ,2000만 축하드립니다 
"음... 레잔도~






2000만 진짜 축하합니다아아아아아아아아아아아아아!","음... 레잔도~






2000만 진짜 축하합니다아아아아아아아아아아아아아!"
킹아!!!!,킹아!!!!
와 2000만 킹애,와 2000만 킹애
와.........역시 이세돌,와.........역시 이세돌
2000만 축하드립니다!!,2000만 축하드립니다!!
2000만!!!!!!!!,2000만!!!!!!!!
2024만회!!! 2025년에는 3000만 가즈아ㅏㅏㅏㅏㅏㅏㅏ,2024만회!!! 2025년에는 3000만 가즈아ㅏㅏㅏㅏㅏㅏㅏ
드디어 기다리던 순간,드디어 기다리던 순간
2000만 축하드립니다 ,2000만 축하드립니다 
2000만!,2000만!
2000만 축하드립니다!!!!  킹아,2000만 축하드립니다!!!!  킹아
아직도 이노랠 들으며 행복해...🥹,아직도 이노랠 들으며 행복해...🥹
 2000만 축하드려요!!!, 2000만 축하드려요!!!
2000만!!!!!!!!!!,2000만!!!!!!!!!!
4만 남았다 2000천만 두개재,4만 남았다 2000천만 두개재
2000만 축하합니다!!!!!!!!!!!!!!!,2000만 축하합니다!!!!!!!!!!!!!!!
2천만 ㅊㅊㅊㅊㅊㅊ,2천만 ㅊㅊㅊㅊㅊㅊ
1:25,1:25
 2천만 , 2천만 
2000만ㄷㄱㅈ,2000만ㄷㄱㅈ
2천만회 찍어버렸노ㅋㅋㅋㅠㅠㅠ,2천만회 찍어버렸노ㅋㅋㅋㅠㅠㅠ
2000만ㄷㄱㅈ!!!!,2000만ㄷㄱㅈ!!!!
세구이모 사랑해!!!!,세구이모 사랑해!!!!
2000만!!! 대왁굳!!!!,2000만!!! 대왁굳!!!!
자~드가자~,자~드가자~
"감동의 2,000만! 이세계 아이돌 영원해~!","감동의 2,000만! 이세계 아이돌 영원해~!"
2000만회 축하드립니다 ,2000만회 축하드립니다 
얼마 안남았다,얼마 안남았다
원대한 꿈이 있잖아~,원대한 꿈이 있잖아~
리와인드 2천만 조회수 너무 축하드립니다,리와인드 2천만 조회수 너무 축하드립니다
2000만,2000만
와ㅏㅏ 2000마ㅏㅏㅏㅏ안!!!,와ㅏㅏ 2000마ㅏㅏㅏㅏ안!!!
리와인드 2000만 ,리와인드 2000만 
작년 9월에 입덕한 내가 밉다,작년 9월에 입덕한 내가 밉다
"2000만을 찍네요 진짜 1000만때도 기뻤지만 2000만이라 더 새로움
페스티벌날 해주신 말을 기억합니다
"" 이세계아이돌의 이야기는 이제 시작입니다 ""
앞으로도 우리와 함께해주세요
우리의 아이돌이 되어주셔서 고마워요 사랑합니다!!","2000만을 찍네요 진짜 1000만때도 기뻤지만 2000만이라 더 새로움
페스티벌날 해주신 말을 기억합니다
"" 이세계아이돌의 이야기는 이제 시작입니다 ""
앞으로도 우리와 함께해주세요
우리의 아이돌이 되어주셔서 고마워요 사랑합니다!!"
2000만 축하 드립니다.,2000만 축하 드립니다.
2천만 두개재ㅐㅐ,2천만 두개재ㅐㅐ
왜케  잘불어,왜케  잘불어
2천만 축하드립니다!!,2천만 축하드립니다!!
"2000만회 축하드립니다!!
킹아!!","2000만회 축하드립니다!!
킹아!!"
2000만 가자!!!!!!!!!!,2000만 가자!!!!!!!!!!
2천만,2천만
2000만 축하드려요!,2000만 축하드려요!
와!!!!!!!! 리와인드 조회수  2000만 달성!! 최고다 이세돌!!!,와!!!!!!!! 리와인드 조회수  2000만 달성!! 최고다 이세돌!!!
곧 2천만 ㄷㄷ,곧 2천만 ㄷㄷ
"인생 최고의 선택 우왁굳 생방시청
그는... 진짜 신이 되었다","인생 최고의 선택 우왁굳 생방시청
그는... 진짜 신이 되었다"
2천만 가즈아!! ㅈㄷ!!,2천만 가즈아!! ㅈㄷ!!
"대 세 돌 
2000만 정말 축하해요!!","대 세 돌 
2000만 정말 축하해요!!"
내일 12시 전까지 어떻게 안되나?,내일 12시 전까지 어떻게 안되나?
2000만회 돌파!!!!!!,2000만회 돌파!!!!!!
"2000만 축하드립니다!!!
️","2000만 축하드립니다!!!
️"
2000만!!,2000만!!
2천만 축하드립니다,2천만 축하드립니다
2000만,2000만
"2000만 축하합니다 이세돌, 고멤, 우왁굳 진짜 오래가자","2000만 축하합니다 이세돌, 고멤, 우왁굳 진짜 오래가자"
와 리와인드 2000만 미쳤다 ㄷㄷㄷ,와 리와인드 2000만 미쳤다 ㄷㄷㄷ
2000만 축하드립니다!,2000만 축하드립니다!
3만 남았다,3만 남았다
1000만 찍은지 얼마나되었다고 벌써 2000만이냐..ㅠ,1000만 찍은지 얼마나되었다고 벌써 2000만이냐..ㅠ
2000만 킹애,2000만 킹애
캬 2000,캬 2000
2000만 축하드립니다!!!!!,2000만 축하드립니다!!!!!
2천만 뭐냐구..와,2천만 뭐냐구..와
"와 뭐야 개빨리 올라가네 ㄷㄷ
2천만 빨리 드가자!!","와 뭐야 개빨리 올라가네 ㄷㄷ
2천만 빨리 드가자!!"
이제 나에 최에 곡 이다.,이제 나에 최에 곡 이다.
2000만~~~,2000만~~~
와,와
노래개좋다 ㅠㅠ,노래개좋다 ㅠㅠ
리와인드 2000만회!,리와인드 2000만회!
"2000만 축하드립니다!!!!!!!
🩷🩵","2000만 축하드립니다!!!!!!!
🩷🩵"
2천만!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2천만!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2천만 츄카츄카,2천만 츄카츄카
"20,000,000 ","20,000,000 "
언제 2천만됐대,언제 2천만됐대
,
3천만뷰 두개재,3천만뷰 두개재
조회수 좀 더!,조회수 좀 더!
6만회 남았다ㅏㅏㅏㅏㅏ,6만회 남았다ㅏㅏㅏㅏㅏ
리와인드 2천만 축하드립니다ㅏㅏㅏㅏㅏㅏㅏ,리와인드 2천만 축하드립니다ㅏㅏㅏㅏㅏㅏㅏ
1993만회 ㄷㄷ 2천만 ㄷㄱㅈ,1993만회 ㄷㄷ 2천만 ㄷㄱㅈ
진짜 노래 개좋다,진짜 노래 개좋다
와ㅏㅏ,와ㅏㅏ
2천두개재,2천두개재
2천만 좋아쒀!,2천만 좋아쒀!
리와인드 2000만 축하드립니다!!,리와인드 2000만 축하드립니다!!
곧있음 2024만 조회수 될듯,곧있음 2024만 조회수 될듯
2000만 ㅊㅊ!!,2000만 ㅊㅊ!!
2000만 임박!!!,2000만 임박!!!
2000만! 진심으로 진짜 진짜 축하드립니다,2000만! 진심으로 진짜 진짜 축하드립니다
2000만 축하드립니다!!!! ,2000만 축하드립니다!!!! 
2000만까지!! 영차 영차!!!!,2000만까지!! 영차 영차!!!!
2천만 ㄷㄱㅈ,2천만 ㄷㄱㅈ
2천만 축하드립니다,2천만 축하드립니다
7천만더ㅓㅓ,7천만더ㅓㅓ
2000만!!!!!!!!!!!!!!!!!!!!!!,2000만!!!!!!!!!!!!!!!!!!!!!!
2000만 ㅊㅊ 킹애~~,2000만 ㅊㅊ 킹애~~
2000만!!!!,2000만!!!!
키야 2000만이라니!!! 역시! 대세돌!!,키야 2000만이라니!!! 역시! 대세돌!!
2024만회 레잔도,2024만회 레잔도
2000 가자ㅏㅏㅏㅏㅏㅏㅏ,2000 가자ㅏㅏㅏㅏㅏㅏㅏ
2천만 킹아,2천만 킹아
"드디어 2000만...... 킹아!!
🩷🩵","드디어 2000만...... 킹아!!
🩷🩵"
어쩌면 이건 우리의 처음이자 마지막 사랑 일테니까,어쩌면 이건 우리의 처음이자 마지막 사랑 일테니까
"2천만이다... 
축하합니다!","2천만이다... 
축하합니다!"
2천만 두개재~,2천만 두개재~
나 미쳐버렸나봐... 여기가 나의 현실이야...,나 미쳐버렸나봐... 여기가 나의 현실이야...
"19,996,533 ㄷㄷ 2000만 드가자","19,996,533 ㄷㄷ 2000만 드가자"
와 ㄹㅇ 2000만이네,와 ㄹㅇ 2000만이네
"경
 2000만 축하드립니다!! 
 축","경
 2000만 축하드립니다!! 
 축"
2000만 가즈아..!!!,2000만 가즈아..!!!
4천5백만 화이팅!,4천5백만 화이팅!
"모두가 감다뒤다, 무슨 한국에서 버츄얼 아이돌이냐, 외딴섬 방송에서 이런 거 해봤자 망하기만 한다..

모든 커뮤에서 조롱만 당하던 때를 지나 멜론 6위, 빌보드 3위, 뉴욕 타임즈스퀘어 입성을 지나 리와인드 뮤비 2000만 조회수 달성!

파이팅입니다!","모두가 감다뒤다, 무슨 한국에서 버츄얼 아이돌이냐, 외딴섬 방송에서 이런 거 해봤자 망하기만 한다..

모든 커뮤에서 조롱만 당하던 때를 지나 멜론 6위, 빌보드 3위, 뉴욕 타임즈스퀘어 입성을 지나 리와인드 뮤비 2000만 조회수 달성!

파이팅입니다!"
2000만 축하드립니다!!!,2000만 축하드립니다!!!
리와인드 2000만.. 대세돌,리와인드 2000만.. 대세돌
2000만 축하드립니다!!!!!!!,2000만 축하드립니다!!!!!!!
곧 2000만!!!!,곧 2000만!!!!
2천만 조회수 정말 축하드립니다.,2천만 조회수 정말 축하드립니다.
"2024에도 듣는 생존자 찾습니다.
(2000만 역시 왁굳 그는 신이야...)","2024에도 듣는 생존자 찾습니다.
(2000만 역시 왁굳 그는 신이야...)"
이세돌 최고다!!,이세돌 최고다!!
가즈아~,가즈아~
데뷔곡 RE:WIND 2천만 축하합니다. 앞으로도 화이팅!,데뷔곡 RE:WIND 2천만 축하합니다. 앞으로도 화이팅!
"1,000회 남았다
조금 더 힘내자","1,000회 남았다
조금 더 힘내자"
" 리와인드 2000만 너무 축하드려요~!!!
️"," 리와인드 2000만 너무 축하드려요~!!!
️"
2000만 가보자,2000만 가보자
"2000만 무쳤다
숭배할 수 밖에없다 
대 영 택 대 세 돌","2000만 무쳤다
숭배할 수 밖에없다 
대 영 택 대 세 돌"
전설의 시작.,전설의 시작.
리와인드 2000만,리와인드 2000만
2000만 축하포카띠,2000만 축하포카띠
와 리와인드 2000만!!!!!!,와 리와인드 2000만!!!!!!
2000만 축하드립니다,2000만 축하드립니다
"2000만 축하드립니다!!!!!
️","2000만 축하드립니다!!!!!
️"
2000만 가자!!!,2000만 가자!!!
리와인드 2천만을 군대에서 보다니...! 정말 축하합니다 킹애!!,리와인드 2천만을 군대에서 보다니...! 정말 축하합니다 킹애!!
2019년을 기억해,2019년을 기억해
2000만 킹애이무니다,2000만 킹애이무니다
오늘안에가나!?!?,오늘안에가나!?!?
3:28,3:28
캬;;;,캬;;;
곧이야 곧..!,곧이야 곧..!
이천만 축하~~,이천만 축하~~
"리와인드2000만축하니다!!!!
🩷🩵","리와인드2000만축하니다!!!!
🩷🩵"
"️
리와인드 2천만 너무 축하드립니다!!!!!!!
️","️
리와인드 2천만 너무 축하드립니다!!!!!!!
️"
2000만이네 !!!!!!!!!,2000만이네 !!!!!!!!!
왹굳형 2000만 ㅊㅋㅊㅋ,왹굳형 2000만 ㅊㅋㅊㅋ
리와인드 2000만 축하드립니다!,리와인드 2000만 축하드립니다!
챤넴의 변성기 온 애기 목소리가 넘 매력입니다 그래서 전 라니가 됨요 ㅎ,챤넴의 변성기 온 애기 목소리가 넘 매력입니다 그래서 전 라니가 됨요 ㅎ
2000만 ,2000만 
지린다,지린다
2000만 ㄷㄱㅈ!,2000만 ㄷㄱㅈ!
1만!,1만!
12000!,12000!
2000만,2000만
2천만 ㄷㄱㅈ~,2천만 ㄷㄱㅈ~
캬,캬
2000만,2000만
2000만,2000만
와 2000만,와 2000만
이세돌!!!!!!!2000!!!!!!!축하드립니다!!!!!!!,이세돌!!!!!!!2000!!!!!!!축하드립니다!!!!!!!
2000만 오메데또,2000만 오메데또
"0.02% 돌파!
20,000,000","0.02% 돌파!
20,000,000"
ㅁㅊ2000만 레게노네,ㅁㅊ2000만 레게노네
,
노래 좋아요,노래 좋아요
현재 19995790회..,현재 19995790회..
"2000만
ㅊㅋㅎ","2000만
ㅊㅋㅎ"
2024만회다!!,2024만회다!!
2000만추,2000만추
1500정도만더!!!,1500정도만더!!!
와2천만,와2천만
와 2024 년에 보고있는데 조회수 2024 만회 뭐야ㄷㄷ,와 2024 년에 보고있는데 조회수 2024 만회 뭐야ㄷㄷ
리와인드!,리와인드!
곧 2000!,곧 2000!
이제 보니 자막퀄도 미쳤네 ㅋㅋ,이제 보니 자막퀄도 미쳤네 ㅋㅋ
2000만 ,2000만 
난 이제 이 노래 들으면 눈물남,난 이제 이 노래 들으면 눈물남
"2000만!!!
️🩵","2000만!!!
️🩵"
"2024만이다!!! 
축하합니다
앞으로 모두 열심히해요!","2024만이다!!! 
축하합니다
앞으로 모두 열심히해요!"
2000만 두개재!!,2000만 두개재!!
7만 남았다!,7만 남았다!
"리와인드 2천만 축하합니다!! 
🩵","리와인드 2천만 축하합니다!! 
🩵"
2000만ㄷㄱㅈ,2000만ㄷㄱㅈ
진짜 얼마 남지 않았다.,진짜 얼마 남지 않았다.
팬은 아닌데 노래가 좋음 그냥,팬은 아닌데 노래가 좋음 그냥
2000000회 축하합니다,2000000회 축하합니다
2천만 ㄷㄱㅈ,2천만 ㄷㄱㅈ
새학긴데 저희반 친구들이 2000만회 리와인드 좀 알아줬으면 좋겠네요,새학긴데 저희반 친구들이 2000만회 리와인드 좀 알아줬으면 좋겠네요
"🩵
️‍
RE:WIND 2000만 축하함다!
️‍
🩵
🩵","🩵
️‍
RE:WIND 2000만 축하함다!
️‍
🩵
🩵"
"2000만!!!!!!
️","2000만!!!!!!
️"
2000만,2000만
좋다 좋아,좋다 좋아
2천만,2천만
킹아!,킹아!
와 2024년에 2024만회,와 2024년에 2024만회
2천만 나도 좋아요,2천만 나도 좋아요
와!!! 2000만 !!!!,와!!! 2000만 !!!!
과연 오늘안에 2천만 될까?,과연 오늘안에 2천만 될까?
"4384번만 들으면 된다!!!
힘냅시다 이파리분들 아자!!!!","4384번만 들으면 된다!!!
힘냅시다 이파리분들 아자!!!!"
,
2천만 킹아,2천만 킹아
2:40,2:40
,
얼마 안남았네,얼마 안남았네
"진짜 조회수가 2023만이네
2024 드가자","진짜 조회수가 2023만이네
2024 드가자"
2000천만까지 2000남았다,2000천만까지 2000남았다
이제 진짜 2000만이네,이제 진짜 2000만이네
2000만이 오긴하는구나..ㄷㄷ,2000만이 오긴하는구나..ㄷㄷ
2018만 회당,2018만 회당
 2000만 , 2000만 
화이팅!,화이팅!
대 근 본,대 근 본
2000만이 되도 계속듣는 이파리들이면 개추ㅋㅋ,2000만이 되도 계속듣는 이파리들이면 개추ㅋㅋ
"20,000,000.
 리와인드 
 
  ","20,000,000.
 리와인드 
 
  "
버거님 머리위에 햄버거 뗄수있구나..,버거님 머리위에 햄버거 뗄수있구나..
이파리 집합해!!,이파리 집합해!!
3000천만큼 사랑해,3000천만큼 사랑해
우리 세돌이들 2000만 한번 만들어줘야지 않겠습니까? 가봅시다,우리 세돌이들 2000만 한번 만들어줘야지 않겠습니까? 가봅시다
2천만 두개재,2천만 두개재
와ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,와ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ
천명도 안남았다,천명도 안남았다
2000만 성지순례 왔습니다,2000만 성지순례 왔습니다
이세돌 최고인 사람 개추,이세돌 최고인 사람 개추
형!!!!!우리 성공했어!!!,형!!!!!우리 성공했어!!!
2000만추,2000만추
"20,000,000","20,000,000"
"1,700만 더!!!","1,700만 더!!!"
안녕하세요 투바투에서 3달전에 이세계 아이돌팬으로 갈아탄 사람입니다,안녕하세요 투바투에서 3달전에 이세계 아이돌팬으로 갈아탄 사람입니다
가보자!!,가보자!!
2021,2021
"19,996,910 views","19,996,910 views"
진짜 새로운 버츄얼 세계의 신이 된 우왁굳 ㄷㄷ,진짜 새로운 버츄얼 세계의 신이 된 우왁굳 ㄷㄷ
2000만 두개재,2000만 두개재
2000만 뭐야,2000만 뭐야
리와인드 2000만,리와인드 2000만
2천만 ,2천만 
"20,000,000","20,000,000"
2000만은 진짜 레게노네,2000만은 진짜 레게노네
진짜일까,진짜일까
2024만,2024만
주르르,주르르
"리와인드 발매 때 유입된 둘기입니다.....진짜 이 노래는 언제나 들어도 질리지가 않네요
이세페를 못 간 것이 너무 한이 되네요.....ㅠㅠㅠㅠ 앞으로도 항상 응원하겟습니다!!! 이세돌 영원해라!!!","리와인드 발매 때 유입된 둘기입니다.....진짜 이 노래는 언제나 들어도 질리지가 않네요
이세페를 못 간 것이 너무 한이 되네요.....ㅠㅠㅠㅠ 앞으로도 항상 응원하겟습니다!!! 이세돌 영원해라!!!"
제발,제발
2000만 두개재,2000만 두개재
2천만 두개재를 외칩시다,2천만 두개재를 외칩시다
구세구님이에요?근데대박,구세구님이에요?근데대박
2000만！！！,2000만！！！
,
노래는 다 믹싱처리한건가요? 원래 예민한사람이라 기계음이 너무 들리네요..,노래는 다 믹싱처리한건가요? 원래 예민한사람이라 기계음이 너무 들리네요..
"2천만!!! 이세계 아이돌 만세ㅔㅔㅔㅔ!
3천만, 4천만 그 이상을 향해ㅐㅐㅐㅐㅐ","2천만!!! 이세계 아이돌 만세ㅔㅔㅔㅔ!
3천만, 4천만 그 이상을 향해ㅐㅐㅐㅐㅐ"
1500 남았다,1500 남았다
2024만 !,2024만 !
ㅊㅊㅊㅊ,ㅊㅊㅊㅊ
고세구,고세구
자~~ 드가자~~~~~~~,자~~ 드가자~~~~~~~
이때가 좋았는데,이때가 좋았는데
"4,200회만 더 채우면 된다!","4,200회만 더 채우면 된다!"
"2000만 ㄷㄱㅈ!!! 
🩷","2000만 ㄷㄱㅈ!!! 
🩷"
리완인드 2천만 두개재ㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐ,리완인드 2천만 두개재ㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐ
3만 2천하고 조금.... 좀더!,3만 2천하고 조금.... 좀더!
조회수 2000만 ㄷㄷ,조회수 2000만 ㄷㄷ
