Comments,Replies
"처음에 버튜버가 아이돌이라는거에 좀 받아들이지 못했는데 오늘 상영회에서  가만히 노래 다 들어봤는데 노래가 하나같이 너무 좋아서 
가지고 있던 편견도 사라지네요 진짜 노래좋네 자주 들을거같아요","처음에 버튜버가 아이돌이라는거에 좀 받아들이지 못했는데 오늘 상영회에서  가만히 노래 다 들어봤는데 노래가 하나같이 너무 좋아서 
가지고 있던 편견도 사라지네요 진짜 노래좋네 자주 들을거같아요"
"죄송합니다.. 
그냥 ai로 만든 거 아니야? 
왜 좋아하는건지 이해 안 됐는데
동영상 몇개 찾아보다가.. 그대로 입덕해버렸네요
다 매력 있으시고..노래도 잘하시고..
바로 앨범 주문 완료했습니다

오래오래 노래해주세요","죄송합니다.. 
그냥 ai로 만든 거 아니야? 
왜 좋아하는건지 이해 안 됐는데
동영상 몇개 찾아보다가.. 그대로 입덕해버렸네요
다 매력 있으시고..노래도 잘하시고..
바로 앨범 주문 완료했습니다

오래오래 노래해주세요"
하 진심.. 작년에 입덕부정기 없이 바로 입덕한 게 살면서 젤 잘한일임,하 진심.. 작년에 입덕부정기 없이 바로 입덕한 게 살면서 젤 잘한일임
"3세대만 파던 사람인데 얘네는 묘하게 4,5세대 느낌이 안나고 그때 느낌남 그래서 난 오히려 호감임 영어 많은 가사보단 한국어 많은 가사가 좋고.. 버추얼 이라고 욕 많이 먹던데 힘냈으면 좋겠음","3세대만 파던 사람인데 얘네는 묘하게 4,5세대 느낌이 안나고 그때 느낌남 그래서 난 오히려 호감임 영어 많은 가사보단 한국어 많은 가사가 좋고.. 버추얼 이라고 욕 많이 먹던데 힘냈으면 좋겠음"
버츄얼 아이돌 노래도 그냥 그렇고 관심이 아예 없었는데 노래 한번 듣고 자꾸 생각나고 듣고 싶어서 찾아왔어요,버츄얼 아이돌 노래도 그냥 그렇고 관심이 아예 없었는데 노래 한번 듣고 자꾸 생각나고 듣고 싶어서 찾아왔어요
"처음엔 이런걸 누가 좋아하냐?하고 관심도 안가졌는데 우연히 알고리즘으로 이 노래 들은뒤로 미친듯이 찾아보는중🫠 좋은 노래 더 많이 내주세요! 응원하겠습니다.
우리 7,5살 딸들이 너무 좋아해요","처음엔 이런걸 누가 좋아하냐?하고 관심도 안가졌는데 우연히 알고리즘으로 이 노래 들은뒤로 미친듯이 찾아보는중🫠 좋은 노래 더 많이 내주세요! 응원하겠습니다.
우리 7,5살 딸들이 너무 좋아해요"
"헬창형이야!
요즘 등가슴조질때마다 너네노래만 들어! (노아가좋아하겠다)
이런 케이팝 많이 만들어줘!
1위 축하해!","헬창형이야!
요즘 등가슴조질때마다 너네노래만 들어! (노아가좋아하겠다)
이런 케이팝 많이 만들어줘!
1위 축하해!"
팬들 댓글 보니까 왜 인기 있는지 알겠다.. 국내코어만 잘 다져도 이 정도 성과를 낼 수 있다는 것도 놀랍고.. 한국 아이돌이나 엔터사들 겉멋만 들어서 글로벌(한국포함)/일본 ㅇㅈㄹ 하는 거 꼴보기 싫었는데 이 와중에 버츄얼아이돌이 국내팬덤으로 이걸 해내는게 상징적인 거 같음..,팬들 댓글 보니까 왜 인기 있는지 알겠다.. 국내코어만 잘 다져도 이 정도 성과를 낼 수 있다는 것도 놀랍고.. 한국 아이돌이나 엔터사들 겉멋만 들어서 글로벌(한국포함)/일본 ㅇㅈㄹ 하는 거 꼴보기 싫었는데 이 와중에 버츄얼아이돌이 국내팬덤으로 이걸 해내는게 상징적인 거 같음..
음중 1위한거 때문에 플레이브 알게됬는데 노래가 진짜 좋긴하네요,음중 1위한거 때문에 플레이브 알게됬는데 노래가 진짜 좋긴하네요
아래 먹금 + 얘들아 먹금 하란 말은 대댓으로 쫑알거리지 말라는 말이야,아래 먹금 + 얘들아 먹금 하란 말은 대댓으로 쫑알거리지 말라는 말이야
"대기업나와서 블래스트라는 회사를 만들어준 윌대표님께 감사 적자가 나더라도 외주를 뛰어서라도 투자할 계획이었다던 초창기 창립멤버들에게 감사 너무나 빠른 속도로 기술력을 갱신해내는 개발자분들께 감사 커버곡이미지부터 이팩트 뮤비 디자인 너무 예쁘게 잘 뽑아주는 디뚝스와 주2회2시간씩 저녁라이브 스케쥴을 소화해내고 매일 야근한다는 뚝스들에게 감사드립니다
그리고 플레이브의 첫 멤버가 되어준 예준이와 예준이를 믿고 선뜻 함께하겠다고 해준 은호와 노아 너무너무 고마워요 작곡즈들의 재능과 노력으로 넘 좋은 음악 듣게 되어서 행복합니다 그리고 낯선 개념과 낯선 사람들에 대한 걱정을 뒤로하고 플레이브에 합류해준 우리 안무가 밤비도 너무 고맙습니다 밤비 매력 덕분에 입덕부정기 금새 극복핬어요  마지막으로 하민이로 인해 플레이브가 완성되고 사람들 앞에 나올 수 있었다는 말에 전적으로 동의해요 모션캡쳐 기술력의 발전과 가능성을 하민이를 통해서 여실히 느끼고 있어요 돌려차기로 내 심장 돌려차줘서 넘 고맙고 우리 다섯 멤버들 더더더더더 성공할거예요 블래스트 주식 상장해서 제 전재산 다 거는 날까지 더 달려봅시당","대기업나와서 블래스트라는 회사를 만들어준 윌대표님께 감사 적자가 나더라도 외주를 뛰어서라도 투자할 계획이었다던 초창기 창립멤버들에게 감사 너무나 빠른 속도로 기술력을 갱신해내는 개발자분들께 감사 커버곡이미지부터 이팩트 뮤비 디자인 너무 예쁘게 잘 뽑아주는 디뚝스와 주2회2시간씩 저녁라이브 스케쥴을 소화해내고 매일 야근한다는 뚝스들에게 감사드립니다
그리고 플레이브의 첫 멤버가 되어준 예준이와 예준이를 믿고 선뜻 함께하겠다고 해준 은호와 노아 너무너무 고마워요 작곡즈들의 재능과 노력으로 넘 좋은 음악 듣게 되어서 행복합니다 그리고 낯선 개념과 낯선 사람들에 대한 걱정을 뒤로하고 플레이브에 합류해준 우리 안무가 밤비도 너무 고맙습니다 밤비 매력 덕분에 입덕부정기 금새 극복핬어요  마지막으로 하민이로 인해 플레이브가 완성되고 사람들 앞에 나올 수 있었다는 말에 전적으로 동의해요 모션캡쳐 기술력의 발전과 가능성을 하민이를 통해서 여실히 느끼고 있어요 돌려차기로 내 심장 돌려차줘서 넘 고맙고 우리 다섯 멤버들 더더더더더 성공할거예요 블래스트 주식 상장해서 제 전재산 다 거는 날까지 더 달려봅시당"
지나가는 아재다 니들은 승리할 자격있다 . 막말로 요즘 아이돌중에 누가 작곡 작사 안무 다 짜냐 . 걍 너희들은 더 올라가라  앞으로도 버츄얼아이돌은 많이나오겠지만 너희들은 단순히 버츄얼 아이돌이아니라 뮤지션으로 남을거다,지나가는 아재다 니들은 승리할 자격있다 . 막말로 요즘 아이돌중에 누가 작곡 작사 안무 다 짜냐 . 걍 너희들은 더 올라가라  앞으로도 버츄얼아이돌은 많이나오겠지만 너희들은 단순히 버츄얼 아이돌이아니라 뮤지션으로 남을거다
요새 이쁜 댓글이 많이 달려서 기분이 너무 좋아요 이렇게 플며 드는 거죠,요새 이쁜 댓글이 많이 달려서 기분이 너무 좋아요 이렇게 플며 드는 거죠
아직 아가플리인데 친구따라 팝업갔을때 40대분들이 생각보다 많더라 폰에 키링 달고 데뷔 이야기 하시는데 놀랍기도 하고 귀여우셨음,아직 아가플리인데 친구따라 팝업갔을때 40대분들이 생각보다 많더라 폰에 키링 달고 데뷔 이야기 하시는데 놀랍기도 하고 귀여우셨음
"5년 동안 좋아했지만 이제는 플레이브에 밀려 부본진이 되어버린 아이돌도, 플레이브 만큼 사랑한적은 없었다..뮤비 뜨자마자 초단위로 끊어보면서 감탄하고 잠도 3시간만 자고 ㅁㄹ스밍 돌렸는데 이상하게 오늘 하나도 피곤하지가 않았음. 1M, 2M, 3M,4M. 이제는 5M과 6M 스밍을 향하는 걸 보면서 눈물 날 것 같고 내 일인것처럼 기뻐본적은 처음임…어쩌다 이렇게 좋아하게 된건지는 모르겠음.","5년 동안 좋아했지만 이제는 플레이브에 밀려 부본진이 되어버린 아이돌도, 플레이브 만큼 사랑한적은 없었다..뮤비 뜨자마자 초단위로 끊어보면서 감탄하고 잠도 3시간만 자고 ㅁㄹ스밍 돌렸는데 이상하게 오늘 하나도 피곤하지가 않았음. 1M, 2M, 3M,4M. 이제는 5M과 6M 스밍을 향하는 걸 보면서 눈물 날 것 같고 내 일인것처럼 기뻐본적은 처음임…어쩌다 이렇게 좋아하게 된건지는 모르겠음."
케이팝이 망한 게 아니라 이게 케이팝의 미래다,케이팝이 망한 게 아니라 이게 케이팝의 미래다
"노래 존나 좋네
아이돌 별로 안좋아하는데 여기 노래 좋다.","노래 존나 좋네
아이돌 별로 안좋아하는데 여기 노래 좋다."
댓글에 점점 따수운 말들이 늘어나서 너무 마음이 벅차다.. 얘들아 많이 사랑해,댓글에 점점 따수운 말들이 늘어나서 너무 마음이 벅차다.. 얘들아 많이 사랑해
팬들이 이렇게 사랑을 쏟는걸 광기라고 우스게 소리로 말하지만 저는 이건 우리가 잃어버렸던 추억과 희미해진 꿈과 바래져간 사랑들의 회귀라고 생각이 듭니다. 저도 다 잊었다고 생각했는데요 이 노래를 들으면 사실은 한번도 떠난적이 없는것 같아서 기분이 이상해요. 먼곳으로 떠났거나 떠나왔다고 생각한 꿈이 사실은 내 마음속에서 나오지 못했다는게요. 세상엔 좋은게 너무 많지만 내 마음을 꺼내서 어루만져주는 것들은 손에 꼽아요. 저는 그래서 이 노래가 귀해요. 이런 귀한 선물을 해준 플레이브에게 진심으로 고맙다고 말하고 싶어요. 너무 고맙습니다!,팬들이 이렇게 사랑을 쏟는걸 광기라고 우스게 소리로 말하지만 저는 이건 우리가 잃어버렸던 추억과 희미해진 꿈과 바래져간 사랑들의 회귀라고 생각이 듭니다. 저도 다 잊었다고 생각했는데요 이 노래를 들으면 사실은 한번도 떠난적이 없는것 같아서 기분이 이상해요. 먼곳으로 떠났거나 떠나왔다고 생각한 꿈이 사실은 내 마음속에서 나오지 못했다는게요. 세상엔 좋은게 너무 많지만 내 마음을 꺼내서 어루만져주는 것들은 손에 꼽아요. 저는 그래서 이 노래가 귀해요. 이런 귀한 선물을 해준 플레이브에게 진심으로 고맙다고 말하고 싶어요. 너무 고맙습니다!
ㄹㅇ... 요즘 시대에 대한민국이 이런 독보적인 기술을 가졌다면 자랑스러워해야하지않나?,ㄹㅇ... 요즘 시대에 대한민국이 이런 독보적인 기술을 가졌다면 자랑스러워해야하지않나?
"처음에 버추얼 아이돌이라고 했을땐 솔직히 말해서.. 뭐야..  싶었는데, 작사 작곡 안무까지 다 짠다는거 보고.. 진짜 음악에 진심이구나하는게 느껴졌음.. 그 진심이 더 통해서 더 잘되길 바라요.. 어느댓글에 이렇게 써졌든데..
""너희들은 꽃을 심어서 꽃길로 만들었구나."" 앞으로는 꽃길 꽃꽃길만 걸으세요.
(지나가던 8n생이...)","처음에 버추얼 아이돌이라고 했을땐 솔직히 말해서.. 뭐야..  싶었는데, 작사 작곡 안무까지 다 짠다는거 보고.. 진짜 음악에 진심이구나하는게 느껴졌음.. 그 진심이 더 통해서 더 잘되길 바라요.. 어느댓글에 이렇게 써졌든데..
""너희들은 꽃을 심어서 꽃길로 만들었구나."" 앞으로는 꽃길 꽃꽃길만 걸으세요.
(지나가던 8n생이...)"
"와 근데 이노래는 진짜 좋다
플레이브 세계관? 뭐그런거나 스토리 하나도 모르는데 뭔가 그리운 느낌
밝은데 슬픔 한방울 있는 분위기","와 근데 이노래는 진짜 좋다
플레이브 세계관? 뭐그런거나 스토리 하나도 모르는데 뭔가 그리운 느낌
밝은데 슬픔 한방울 있는 분위기"
"머글인데 버츄얼은 걍 펭수 같은 거라니까 거부감 없음
노래가 좋아서 응원합니다","머글인데 버츄얼은 걍 펭수 같은 거라니까 거부감 없음
노래가 좋아서 응원합니다"
"보면 볼수록... 플레이브가 멋지다는 생각이 들음
생소할 수 있는 버츄얼 아이돌이기에 나조차도 처음에는 뭐지? 싶었다가 좋은 노래, 좋은 컨텐츠로 실력을 입증하는... 이런 곡을 자체제작해서 활동을 한다는 점이 너무 좋았음 요새 아이돌들은 그렇지 않으니... 플레이브를 덕질하게 되면서 다시 한 번 느낀건데 결국엔 실력있고, 팬들에게 진심인 아티스트가 성공하는 것 같음. 가사도 한국어 위주라 대중성도 좋고.
아무튼... 항상 응원합니다!","보면 볼수록... 플레이브가 멋지다는 생각이 들음
생소할 수 있는 버츄얼 아이돌이기에 나조차도 처음에는 뭐지? 싶었다가 좋은 노래, 좋은 컨텐츠로 실력을 입증하는... 이런 곡을 자체제작해서 활동을 한다는 점이 너무 좋았음 요새 아이돌들은 그렇지 않으니... 플레이브를 덕질하게 되면서 다시 한 번 느낀건데 결국엔 실력있고, 팬들에게 진심인 아티스트가 성공하는 것 같음. 가사도 한국어 위주라 대중성도 좋고.
아무튼... 항상 응원합니다!"
내가 게이는 아닌데 요즘 플레이브햄들 말고는 쳐다보지도 않음ㅇㅇ..,내가 게이는 아닌데 요즘 플레이브햄들 말고는 쳐다보지도 않음ㅇㅇ..
룩삼유입입니다 노래넘좋네요,룩삼유입입니다 노래넘좋네요
반년 전에 플리가 된 40대 팬이예요. 플레이브를 알게 될 수록  꿈과 그 꿈을 이뤄가는 삶의 자세에 대해 새롭게 생각해보는 계기가 되었어요. 많은 분들이 플리가 되어 팀 플레이브로 이 여정에 함께 하시길 바라요.,반년 전에 플리가 된 40대 팬이예요. 플레이브를 알게 될 수록  꿈과 그 꿈을 이뤄가는 삶의 자세에 대해 새롭게 생각해보는 계기가 되었어요. 많은 분들이 플리가 되어 팀 플레이브로 이 여정에 함께 하시길 바라요.
"버츄얼인데 의외로 2,30대 팬들이 많다고해서 들어보러 왔는데 왜 많은지 알것같음 음악이 직관적이고 뭘 말하고자 하는지 명확하네요 옛날 유명곡들 샘플링하는것보다 음악자체가 감성을 불러일으키는 방식이라고봄 꾸밈이 많고 믹싱이 주된 음악을 즐기던 층은 심심하게 느낄수도 있는데 이건 취향문제라...수록곡도 괜찮다고하니 들으러 가야겠네요 건승하십쇼","버츄얼인데 의외로 2,30대 팬들이 많다고해서 들어보러 왔는데 왜 많은지 알것같음 음악이 직관적이고 뭘 말하고자 하는지 명확하네요 옛날 유명곡들 샘플링하는것보다 음악자체가 감성을 불러일으키는 방식이라고봄 꾸밈이 많고 믹싱이 주된 음악을 즐기던 층은 심심하게 느낄수도 있는데 이건 취향문제라...수록곡도 괜찮다고하니 들으러 가야겠네요 건승하십쇼"
"솔직히 다른 건 안 봐서 모르겠고
30대 후반 아저씨가 들어도 객관적으로 노래가 너무 좋음
가사도 좋고 발음도 좋고 다 알아들을 수 있어서 좋네요
한 명 한 명의 목소리가 다 정말 좋고 그리고 비주얼도 좋네요","솔직히 다른 건 안 봐서 모르겠고
30대 후반 아저씨가 들어도 객관적으로 노래가 너무 좋음
가사도 좋고 발음도 좋고 다 알아들을 수 있어서 좋네요
한 명 한 명의 목소리가 다 정말 좋고 그리고 비주얼도 좋네요"
"베댓들 최신글들많은거 좋다
노래듣고 계속해서 새로운 사람들이 찾아오는거잖아
긴 마라톤을 플레이브와 함께 하는 플리와 중간중간 힘내라고 응원해주고 물도 나눠주는 사람들 덕에 우린 힘들어도 계속 행복할거야","베댓들 최신글들많은거 좋다
노래듣고 계속해서 새로운 사람들이 찾아오는거잖아
긴 마라톤을 플레이브와 함께 하는 플리와 중간중간 힘내라고 응원해주고 물도 나눠주는 사람들 덕에 우린 힘들어도 계속 행복할거야"
